product_id,product_name,manufacturer,price,number_available_in_stock,number_of_reviews,average_review_rating,product_information,product_description,customer_reviews,subcategory_1,subcategory_2,subcategory_3,subcategory_4,category,price_gbp
04352fe639bf44c9379a5dee840407f6,Vilac Alphabet Magnets Lowercase Letters,Vilac,12.95,6,1.0,4.0,"Technical Details Item Weight299 g Product Dimensions15 x 14 x 6 cm Manufacturer recommended age:3 years and up Item model number8009 Educational Objective(s)Literacy Number of Puzzle Pieces56 Assembly RequiredNo Batteries Required?No Batteries Included?No Colormulticoloured    Additional Information ASINB008FJ5LA2 Best Sellers Rank 127,211 in Toys & Games (See top 100) #323 in Toys & Games > Education & Science > Literacy & Spelling #5235 in Toys & Games > Building & Construction Toys Shipping Weight299 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available9 Jun. 2012    Feedback  Would you like to update product info or give feedback on images?","Product Description Great for teaching children in the early stages of learning, these Alphabet Magnets Lowercase Letters will help your little one learn through play. Box Contains 1 x lower case alphabet magnets set","Good fun! // 4.0 // 17 Aug. 2013 // By
    
    Martin
  
 on 17 Aug. 2013 // These now live stuck to the side of our fridge, where both toddler and cat make good use of them. On the down-side, the laminated color thingy comes off too easily.",Literacy & Spelling,,,,Educational Toys,12.95
4d0174116e909ab88bbb9f2c981cd720,Bin Weevils SWG Mission Set Tin Collector Pack,Bin Weevils,4.99,2,2.0,4.5,"Technical Details Item Weight240 g Product Dimensions16.6 x 12.2 x 10.2 cm Manufacturer recommended age:5 years and up Item model number04755 Batteries Required?No Batteries Included?No Material Type(s)Plastic    Additional Information ASINB00DI78K2W Best Sellers Rank 163,100 in Toys & Games (See top 100) #928 in Toys & Games > Games > Tabletop & Miniature Gaming #3225 in Toys & Games > Figures & Playsets > Accessories Shipping Weight240 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available17 Jun. 2013    Feedback  Would you like to update product info or give feedback on images?","Product Description Cool Bin SWS mission Collection tin. Perfect for any  Bin Weevils collector, the tin includes special SWS Tink and Clott figures dressed in their special secret agents outfits ready to get started on their weevil missions! Also includes 6 special clear Bin Bots. All contents come in a special SWS collectors tin with embossed Bin Weevils design featuring logo and characters. Age 5+ Box Contains 1 x SWS Tink figure1 x SWS Clott figure6 x clear BinBots","Kids love it // 4.0 // 26 Sept. 2013 // By
    
    a bryden
  
 on 26 Sept. 2013 // Bought this for my daughters birthday as she loves bin weevils, arrived on time and well packaged.Does nt seem to be a lot for your money but she loved it and has added to her collection.Figures are good quality. Overall happy with this product. | Fantastic for imaginatoins to be expanded in children // 5.0 // 21 Aug. 2015 // By
    
    Alma Hultum
  
 on 21 Aug. 2015 // My grandson plays and plays and plays with the figuires.",Tabletop & Miniature Gaming,,,,Games,4.99
10a81f97df1805e6d85a39f51a8d0000,Lite Brix Lite-Up Sparkle Station,Lite Brix,18.99,10,2.0,4.0,"Technical Details Item Weight572 g Product Dimensions27.8 x 4.8 x 25.5 cm Batteries:3 AAA batteries required. Manufacturer recommended age:6 years and up Item model number35701 Number of Puzzle Pieces215 Assembly RequiredNo Batteries Required?Yes Batteries Included?No Material Type(s)Plastic    Additional Information ASINB00CAX43E4 Best Sellers Rank 165,251 in Toys & Games (See top 100) #1043 in Toys & Games > Games > Tabletop & Miniature Gaming #6621 in Toys & Games > Building & Construction Toys Shipping Weight612 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available25 Jun. 2013    Feedback  Would you like to update product info or give feedback on images?","Product Description Lite Brix Girls are a group of young, smart, and creative girls who will run the world someday soon. For now, Ava with her spontaneous personality, has created a LiteUp Girls World in Sunset Island where all her friends; Harper, Kaylee, Madison, Briella & Sophia are allowed to come, share, and explore. At the LiteUp Sparkle Salon, creative Kaylee creates the most fabulous hair styles for all the girls on Sunset Island, they cannot get enough! Build your own light up beauty salon and help Kaylee pamper the girls as they shop for cosmetics and hair accessories. This fabulous hair and beauty salon playset features multiple play areas including make-up table and styling station. Lite Brix is the Super Building System where you can build light up environments and vehicles using Lite Brix, connectors, special shaped parts and brick blocks. Build a World of Light or add bricks from other building sets (sold separately), which attach to all Lite Brix. Set includes 1 Kaylee mini-doll figure, accessories, battery pack and instruction manual. 3 AAA batteries required. For ages 6 year and over. Safety Warning WARNING!!! CHOKING HAZARD See all Product Description","Ups and downs // 3.0 // 17 Oct. 2013 // By
    
    Jules
  
 on 17 Oct. 2013 // Slightly disappointed with this lite brix. I thought it would be a nice change from the big known brand of building bricks-it just didn't measure up. It was quite awkward to put together and to get it to stay together is impossible. It falls to bits every time my daughter plays with it. It is such a shame that the build quality is not there because the lights are actually amazing. I think it's back to collecting the other brand unfortunately. | Five Stars // 5.0 // 26 Sept. 2014 // By
    
    chel5507
  
 on 26 S",Tabletop & Miniature Gaming,,,,Games,18.99
031099760ba7d2b7469ef4ae583cadc3,WWE Mattel Elite Series 8 Sheamus Wrestling Action Figure,Mattel,,4,1.0,5.0,"Technical Details Item Weight249 g Product Dimensions19 x 6.4 x 30.5 cm Manufacturer recommended age:3 years and up Item model numberV1349 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB004PALJBU Best Sellers Rank 264,507 in Toys & Games (See top 100) #1243 in Toys & Games > Figures & Playsets > Wrestling #9796 in Toys & Games > Figures & Playsets > Science Fiction & Fantasy Shipping Weight249 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available24 Feb. 2011    Feedback  Would you like to update product info or give feedback on images?",New,"fab // 5.0 // 14 July 2013 // By
    
    jack
  
 on 14 July 2013 // My son loved this.  Hassle free sale and prompt dispatch. He loves this guy so it really made his day",WWE,,,,Characters & Brands,
427369c1aab6f973ffe710132555f132,WWE Elite Collection Series 5 Action Figure - Dolph Ziggler,Mattel,57.99,7,1.0,5.0,"Technical Details Item Weight249 g Product Dimensions19 x 6.4 x 30.5 cm Manufacturer recommended age:3 years and up Item model numberR6550    Additional Information ASINB003WJAIEY Best Sellers Rank 549,931 in Toys & Games (See top 100) #624 in Toys & Games > Figures & Playsets > Pirates #2505 in Toys & Games > Figures & Playsets > Wrestling Shipping Weight249 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available6 Oct. 2010    Feedback  Would you like to update product info or give feedback on images?","World Wrestling Entertainment Elite Collection: Capturing all the action and dramatic exhibition of sports entertainment, the Elite Collection features authentically sculpted 6"" figures of the biggest WWE Superstars. Figures feature deluxe articulation, amazing detail and accessories such as masks, armbands, costumes, and tattoos. The 2010 line consists of 36 different elite figures, with a series of 6 released approximately every other month. Perfect for WWE fans and collectors of all ages.","Great Figure // 5.0 // 22 May 2012 // By
    
    Gianluca
  
 on 22 May 2012 // Great figure, a figure that a collector must have. The headsculpt is awesome, highly detailed. The body is faithfully reproduced and the jacket is really looking good.In the end, i like a lot this one.",WWE,,,,Characters & Brands,57.99
8eb603782e938c3be29de7aaae126489,ANDRE THE GIANT & BIG SHOW - WWE BATTLE PACKS 33 WWE TOY WRESTLING ACTION FIGURE 2-PACKS,WWE,29.99,10,1.0,5.0,"Technical Details Item Weight136 g Product Dimensions27.9 x 5.4 x 26.7 cm Manufacturer recommended age:6 years and up Item model numberCJD31 Main Language(s)English Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00QCAITF0 Best Sellers Rank 45,086 in Toys & Games (See top 100) #160 in Toys & Games > Figures & Playsets > Wrestling #1510 in Toys & Games > Figures & Playsets > Science Fiction & Fantasy Shipping Weight422 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available26 Feb. 2015    Feedback  Would you like to update product info or give feedback on images?","Unbeatable customer service, and we usually ship the same or next day. Many satisfied customers!","Excellent // 5.0 // 30 Nov. 2015 // By
    
    Miss L A Burgess
  
 on 30 Nov. 2015 // Great figures,  reasonably priced & excellent service.",WWE,,,,Characters & Brands,29.99
ca0b2a807d2cd25f63f3190b4d78cccc,WWE Elite Collection Series 5 Action Figure - Vladimir Kozlov,Mattel,,4,1.0,5.0,"Technical Details Item Weight272 g Product Dimensions19 x 6.4 x 30.5 cm Manufacturer recommended age:3 years and up Item model numberR6552    Additional Information ASINB003YYA7RK Best Sellers Rank 563,245 in Toys & Games (See top 100) #638 in Toys & Games > Figures & Playsets > Pirates #2574 in Toys & Games > Figures & Playsets > Wrestling Shipping Weight272 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available6 Oct. 2010    Feedback  Would you like to update product info or give feedback on images?",BRAND NEW,"Five Stars // 5.0 // 19 Oct. 2014 // By
    
    gloria levick
  
 on 19 Oct. 2014 // My grandchild loved it",WWE,,,,Characters & Brands,
0dda54e7ab62b3314320ef53b065fc9c,SoccerStarz Rangers Kenny Miller Home Kit,SoccerStarz,3.99,5,1.0,5.0,"Technical Details Item Weight18 g Product Dimensions9.4 x 7.4 x 3.8 cm Manufacturer recommended age:4 years and up Item model number400817 Batteries Required?No Batteries Included?No Material Type(s)PVC    Additional Information ASINB00SBRSB14 Best Sellers Rank 350,510 in Toys & Games (See top 100) #909 in Toys & Games > Figures & Playsets > Sport Shipping Weight18 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available16 Jan. 2015    Feedback  Would you like to update product info or give feedback on images?","Product Description SoccerStarz are the smash-hit football collectable from Creative Toys Company, taking the world by storm! Start collecting SoccerStarz today with this incredible figure of Ranger's Kenny Miller, complete with Collectors Card & displayed in Blister Packaging. SoccerStarz are officially licensed & fully endorsed pocket sized football figures of the World's greatest National teams such as Brazil, England, Belgium, France, Germany and Uruguay as well as the leading club sides from the top European leagues including Arsenal, Chelsea, Liverpool, Barcelona, Real Madrid, PSG and more! Each figure has been individually hand sculpted & painted to create an unbelievable player likeness. With over 500 football figures available in the SoccerStarz collection ranging from Barcelona's Lionel Messi, to Manchester United's Wayne Rooney, SoccerStarz are a football fans must have collectible. Box Contains 1 x SoccerStarz Figurine; 1 x SoccerStarz Collectors Card","C'mon the Rangers ! // 5.0 // 13 May 2015 // By
    
    David McDonald
  
 on 13 May 2015 // As there are not many new Glasgow Rangers Soccerstarz I just had to get this little fella and he is well made indeed . Hopefully they bring out some more of his team mates so I can have a full squad .",Sport,,,,Figures & Playsets,3.99
01fe2a70737a38dbb63e290f57d63a6f,Beyblade Phantom Orion Super Control Bbc-05 (Bbc05) Japanese Remote Control,Beyblade,23.27,23,3.0,5.0,"Technical Details Item Weight204 g Product Dimensions30.5 x 10.2 x 20.3 cm Manufacturer recommended age:3 years and up Item model numberBBC-05 Batteries Required?Yes Batteries Included?No Remote Control Included?No Colormulti-colored    Additional Information ASINB005UJXW1A Best Sellers Rank 283,038 in Toys & Games (See top 100) #672 in Toys & Games > Figures & Playsets > Sport Shipping Weight204 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available29 Nov. 2011    Feedback  Would you like to update product info or give feedback on images?",*Authentic Japanese release licensed by TAKARA TOMY (Japan) *Makes a great gift *Requires 3AAA batteries (not included) *Brand new in manufacturer packaging Time and space could not keep you from this battle! You enter the arena with your Phantom Orion Beyblade. You have chosen wisely. Launch the attack. The constellations are on your side.,"NIce and different Beyblade // 5.0 // 29 Mar. 2015 // By
    
    Drias
  
 on 29 Mar. 2015 // My son was desperate for this and after saving up he purchased it and to my surprise it actually is remote controlled and he loves playing with it. | Good solid build. // 5.0 // 2 April 2015 // By
    
    A.J.
  
 on 2 April 2015 // Good quality solid product. | Five Stars // 5.0 // 16 Jun. 2015 // By
    
    Holly
  
 on 16 Jun. 2015 // my grandson loved it.",Sport,,,,Figures & Playsets,23.27
137a1d4f473e1cd3ec78ae081fdc0424,SoccerStarz West Ham United FC Ricardo Vaz Te Home Kit,SoccerStarz,2.87,16,1.0,5.0,"Technical Details Item Weight9 g Product Dimensions9.8 x 7.2 x 4 cm Manufacturer recommended age:4 years and up Item model number400123 Main Language(s)English manual, English Number of Puzzle Pieces1 Assembly RequiredNo Batteries Included?No Material Type(s)PVC    Additional Information ASINB00GP43JV2 Best Sellers Rank 265,142 in Toys & Games (See top 100) #605 in Toys & Games > Figures & Playsets > Sport Shipping Weight9 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available15 Nov. 2013    Feedback  Would you like to update product info or give feedback on images?","Product Description SoccerStarz are fully licensed pocket sized Football Figurines from the World's Greatest Clubs. Each figurine has been individually Hand Sculpted & Painted to create an unbelievable likeness of the manager. Start collecting SoccerStarz today with this incredible figure of West Ham United FC's Ricardo Vaz Te, complete with Collectors Card & displayed in Blister Packaging. Box Contains 1 x SoccerStarz Figurine; 1 x SoccerStarz Collectors Card","Five Stars // 5.0 // 19 Jan. 2015 // By
    
    john haynres
  
 on 19 Jan. 2015 // good",Sport,,,,Figures & Playsets,2.87
d8b0afd4f60e8fd6a87f8c3c77a76d11,SoccerStarz West Ham United FC Mohamed Diame Home Kit,SoccerStarz,2.99,10,1.0,5.0,"Technical Details Item Weight18 g Product Dimensions10.6 x 8.8 x 4.2 cm Manufacturer recommended age:4 years and up Item model number400120 Main Language(s)English manual, English Number of Puzzle Pieces1 Assembly RequiredNo Batteries Included?No Material Type(s)PVC    Additional Information ASINB00GBGXSNI Customer Reviews ","Product Description SoccerStarz are fully licensed pocket sized Football Figurines from the World's Greatest Clubs. Each figurine has been individually Hand Sculpted & Painted to create an unbelievable likeness of the manager. Start collecting SoccerStarz today with this incredible figure of West Ham United FC's Mohamed Diame, complete with Collectors Card & displayed in Blister Packaging. Box Contains 1 x SoccerStarz Figurine; 1 x SoccerStarz Collectors Card","100 % satisfied very quick delivery A++++ // 5.0 // 12 Jan. 2015 // By
    
    neil cartland
  
 on 12 Jan. 2015 // 100 %  satisfied  very quick delivery A++++",Sport,,,,Figures & Playsets,2.99
